Unnamed: 0,Unnamed: 0.1,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment_score,food_safety_flag
1802020,1802122,US,41610502,R19NAOQODPERWT,B005GLXRC6,456103335,"Lorann Oils Ammonium Carbonate Baker's Ammonia, 2.7 Ounce",Grocery,4.0,4.0,5.0,N,Y,Baker's ammonia,I was satisfied with the purchase but was confused by packaging details.  Listed as 3.5 oz. but the bottle is 2.7.,2013-03-25,-0.2617,0
1806217,1806319,US,49291115,R1G2CGXXSQKMCG,B001ELLBJS,356715615,"Great Lakes Unflavored Gelatin, Kosher, 16 Ounce Can",Grocery,1.0,37.0,58.0,N,N,Made us sick and.....,"This product and company are AWFUL!!!  I researched to make sure this product was GF and safe for our family with Celiac to ingest as a dietary supplement to help with leaky gut.  I could only order a 6-pack directly from the company, but figured that was fine as this product gets such rave reviews.  2 days into using 1 tsp a day per person in a hot lemonade drink---we were SICK with glutening symptoms.  Bad symptoms.  Within 2 days of not ingesting this product, we got better.  Not to mention the taste and smell of the gelatin itself is absolutely DISGUSTING---It literally tastes like eating smelly, boiled shoes.  I called the company to report our problems, and the woman on the phone was extremely rude and belligerent---insisting that there was NO way the gelatin made us sick and perhaps my kitchen was just dirty.  really?!  She would NOT refund my money unless I paid a 15% restocking fee---even though the product made us sick!!!  The gelatin is made from boiled cow hides from Argentina and made in Argentina also.  This product is horrible, this company is horrible and I wouldn't even let my worst enemy eat this toxic garbage!  I was SO angry after my phone conversation with this company--I can't even get myself to send the 6 cans back because I don't trust them.  Perhaps I can sell them online myself?",2013-03-21,-0.9964,1
1808446,1808548,US,24467318,R3MGF3H8NDAUXY,B002865CGG,120367658,Mariani Sun Ripened Mixed Fruit No Sugar Added Dried Fruit 36 Ounce Value Bag,Grocery,1.0,2.0,2.0,N,Y,"smelled rotten, tasted worse.","dunno if i got a bad batch or if it was old, but the fruit was mushy and rotten tasting. Smelled really bad too. threw it away as soon as i tried a bite. not happy with purchase.",2013-03-20,-0.9473,1
1831756,1831858,US,52922353,R3TASMRQZ24BMZ,B002LMK9F6,713241818,"Prince of Peace Instant Tea, Ginger Honey Crystals, 10-Count (Pack of 4)",Grocery,5.0,1.0,1.0,N,Y,Miracle tisane for sore winter throats and queasy stomachs!,"Ginger has bern know n through the ages as a treatment for digestive problems. This combination of pure ginger mixed with pure honey -- and nothing else -- works like nothing else to soothe sore throats and upset stomachs. If you are a ginger lover, buy this.",2013-03-01,-0.3839,0
1835577,1835679,US,35899337,REOZP7JIY532N,B002AQP5MK,409319444,"Betty Crocker Gluten Free Brownie Mix, 16-Ounce Boxes (Pack of 6)",Grocery,1.0,5.0,7.0,N,N,"Made me very sick, go with King Arthur GF Brownies instead...","After eating several of these browines each day for 2 days, I am having incredible gluten allery type reactions; both intestinal and a dermatitis herpetiformis outbreak.  Coincidence?  Given: I ate more than I should have, but I did the same with the King Arthur brand and suffered no ill effects.  There is something wrong with this item.  I DO NOT recommend anyone with celiac disease consume these brownies.  I found that the King Arthur brand both tastes better and does not make me sick.  Even if this item is truly GF, it made me sick. STOP READING HERE IF YOU HAVE A WEAK STOMACH.  (The toilet was actually filled with \\""brownie mix\\"" that separated out, floated to the top and lined the toilet bowl.  I've never seen anything like it in my life.) Shame on you Betty!",2013-02-26,-0.9556,1
1835906,1836008,US,26702882,RZE04IM6AHY8T,B000X1Q1G8,238652368,"Walden Farms, Peanut Spread Calorie-Free, 12-Ounce",Grocery,1.0,1.0,1.0,N,N,Literally made me throw up,"i am a fan of walden farms i like their ranch, honey dijon, and strawberry syrup but this stuff is aweful. im not kidding when i say i literally threw up the taste is just the worst",2013-02-26,-0.6902,1
1837025,1837127,US,39859989,R2YEHB7G0W8DL2,B0000EIEXJ,636168942,"Melissa's Fresh Pomegranates, Set of 6",Grocery,2.0,3.0,3.0,N,Y,1/3 of product rotten,"2 out of 6 of the pomegranites I ordered were rotten and I couldn't use them.  The price was already high, so I did not get the value I'd expected.",2013-02-25,-0.6526,1
1840992,1841094,US,13817887,R94F1XPD980YR,B001OVYYLU,85300944,A 5+ Year Old Juniper Bonsai Tree in Japanese Setku Bowl,Grocery,2.0,3.0,5.0,N,Y,Got sick and died within months,"It came infected with some mites or something and ended up dying a slow painful death.<br /><br />To be fair the company did offer to replace it as it died well within their one year replacement policy.  I did not end up taking them up on this as it required me to send back the bowl and you know, life just gets so busy and I was pretty sure I would just end up with another bug infected tree and didn't feel like starting down a path of having to send a bowl in to replace a defective tree every couple months.",2013-02-22,-0.8406,1
1847831,1847934,US,51959494,R3JQC896DPIYXV,B00182GKJO,466275305,Chimay Trappiste with Beer (8 ounce),Grocery,3.0,1.0,3.0,N,Y,"If you like stinky cheese, go for it","Too soft and a bit stinky, which might appeal to some folks but isn't my favorite. A bit gummy, too.",2013-02-16,-0.6085,1
1848845,1848948,US,13975871,R8YWCOGL1RJGH,B008VT0FPW,24182957,Case of Hormel Compleats Creamy Chicken Carbonara (6 Total),Grocery,1.0,5.0,5.0,N,N,Great if you want to feel physically ill!,"I know the other guy got a snippy comment for eviscerating this simple little meal, but look. There are plenty of inexpensive, microwave-for-a-minute food products that have *not* made me feel as though I am about to become violently ill. This is not one of them.<br /><br />As soon as I opened the package, there were alarm bells going off in my head. &#34;What is this brown, murky swamp doing in place of my chicken carbonara?&#34; I should have tossed it right then and there, but I am stupid and therefore did not. I swirled the swampy bits around to see if maybe it would begin to resemble something food-like. Eventually, noodles and chunks of chicken made themselves apparent, along with wispy peppers and barely detectable bacon pieces. I hesitated. I allowed myself another moment of doubt, another moment during which I could have done the sensible thing and removed this unholy nightmare from my kitchen. But no. I put it in my mouth instead. It was...not good, but I kept at it with a weird sense of determination. It continued being not good, the only function of which it is capable. At some point, I think I developed Stockholm Syndrome; by the time I gave up--I think I'd eaten maybe two-fifths?--I was convinced it wasn't THAT bad.<br /><br />It's been about three hours since I deemed this...stuff...fit to put in my body, and let me tell you: it is THAT bad. It really, really is. Things are happening to my stomach which should not happen to human stomachs. I have been on the verge of vomiting for at least 45 minutes. I actually felt motivated to write an Amazon review of a microwavable meal I bought for like $2.30 at the grocery store, so clearly *something* terrible has happened. Let me assure you, this Creamy Chicken Carbonara is in no way &#34;creamy&#34; and is barely chicken carbonara. It is an unnatural concoction spat forth from the bowels of hell, which in turn makes me feel like spitting forth from my bowels.<br /><br />Please, dear God, I urge you to avoid this at all costs. Your life is worth more than this.",2013-02-16,-0.6507,1
1852034,1852137,US,10371770,R4QRR7EZWHTYD,B00032G1S0,753469671,"Tuscan Dairy Whole Vitamin D Milk, Gallon, 128 oz",Grocery,5.0,3.0,4.0,N,N,Alley way danger,"This milk holds a feverish place in my heart. Without this milk, I would have lost everything I have nothing. In the end, only Tuscan Milk will be there for me.<br /><br />It started one late evening in June. It wasn't hot, nor humid. Cool actually; a nice day. I was walking down an alley way. It wasn't dark, but everything was wrong. I've walked this path before, on my way home. But this time, out the corner of my eye I saw this jug of what appeared to be milk. I stopped and approached the milk jug. Suddenly behind me a giant cat appeared and was getting ready to attack. As I turned and looked at the the cat in horror, behind me this white flash appeared. I whipped around and nothing was there. As I turned back around to look at the cat again, all that was left in the place of the cat was a jug of Tuscan milk. I ran to the jug and hugged it and took it home.<br /><br />To this day, Tuscan Milk is still here, spending most of its days in my fridge, protecting me from dangerous opportunities that might attack me.<br /><br />I'm so glad I met Tuscan Whole Milk on that fateful day in the alley.",2013-02-13,-0.8668,0
1853654,1853757,US,33142652,RM1OQ7O43TG8K,B000LRH6AO,985994703,"Chestnuts, Fresh, approx. 1lb",Grocery,1.0,1.0,1.0,N,Y,all rotten,all rotten: not even one was ok to eat. very disappointing order. I wondor why it was was all like this,2013-02-12,-0.4754,1
1858512,1858615,US,20823725,R1VIREKM7GM4FY,B0043DUZGE,675247923,Chia Seeds,Grocery,4.0,2.0,4.0,N,Y,Ok but I think got me sick :-(,"So this is a good solid product but after the 1st time I took it it made me sick with a nasty stomach virus. When you realize how hard it must be to get the seeds clean since you can't wash them, it makes you wonder what kinda germs could be on them. I gave it a second try and so far so good. Either it was something else that made me sick or I became immune to it hehe. Next time I will buy organic no chance of pesticides at the very least.",2013-02-08,-0.5751,1
1860561,1860664,US,33367991,R292MF81E5Y44L,B001PZRDC2,744390705,5 FRAGRANT Paperwhite Daffodil Flower Bulbs,Grocery,1.0,2.0,2.0,N,Y,"Old product, rotten bulbs","Ordered as an &#34;add-on.&#34;  Product arrived in a twisted (open) plastic bag (like a grocery bag) bouncing around the box that had another item carefully packed in it.  Two of the five bulbs were completely rotten, as in, I could stick my thumb through them.  The others already sported 2&#34; yellowed sprouts.  Also the bulbs were overly wet, and the Q&A sheet was wet and crumpled.  Bulbs typically are packed in shavings and aerated packaging.  These are old, seemingly &#34;leftover&#34; bulbs. Not happy.",2013-02-06,-0.7262,1
1870348,1870452,US,13125144,R26KTJ3G559CJU,B001SB0FUU,917575452,"Cento, Bean Lupini, 8-Ounce (12 Pack)",Grocery,1.0,0.0,0.0,N,N,rotten beans,"My first case was fine, the second and third cases have had as many as 20 rotten beans and at least 10 in every single jar.  I have written to the company and they gave me free beans, but those still had a lot of rotten ones in them. Going to try another brand.",2013-01-30,-0.6187,1
1875120,1875224,US,36091909,RTC6YNPZYL2ZN,B007TGDXNO,267956568,San Francisco Bay One Cup,Grocery,1.0,2.0,4.0,N,Y,bad taste bad smell - stunk up kitchen on first cup brewed,"This coffee is cheap for a reason ...... yuck. Upon brewing the first cup of coffee the kitchen smelled. Bitter, burnt smell, tasted and smelled foul. 79 cups in the trash.",2013-01-26,-0.4215,1
1884253,1884358,US,18577071,R3NEUP8R8UN0F6,B0012272P6,905355366,Mrs. Grass Soup Mix,Grocery,1.0,1.0,5.0,N,N,makes me sick,Mrs. Grass chicken noodle soup without noodles or fat cube gives me intestinal problems. Does not list ingredients of broth mix. If contains wheat egg milk or gluten would explain my health reaction.,2013-01-18,-0.4019,1
1894263,1894369,US,37711547,R1SI2CRGC7MESL,B000LQJ658,874078226,Amonia (Castella) 28g,Grocery,5.0,7.0,7.0,N,Y,What?!  Cooking with ammonia???!!,"I have to say I wasn't sold on this ingredient in my mother-in-law's recipe for Swedish cookies.  The only place I could even find it was on Amazon.  The container was smaller than I thought it would be but I didn't need much.  The uncooked batter smells awful, your kitchen will smell worse, but it's worth the finished product.  These cookies were so good, I've had to make 3 batches and I'm getting low on my ammonia.  It's what makes them crunchie on the top.  I won't question my MIL's recipe again!",2013-01-11,-0.2686,1
1905372,1905478,US,34146864,R25N337AG57QM0,B000ILEJQM,117721668,"Jelly Belly Sugar Free Jelly Beans, Assorted Flavors, 2.8-Ounce Bags (Pack of 12)",Grocery,2.0,9.0,10.0,N,Y,Tasty but dangerous,"These tasted fine, but heed the warning on the label that they may cause a laxative effect in some people.",2013-01-04,-0.4019,1
1905581,1905687,US,31904950,R1TM685D985FZ6,B001D0IZAS,263495992,Timothy's World Coffee K-Cup Portion Pack for Keurig K-Cup Brewers,Grocery,1.0,1.0,1.0,N,Y,"So weak and ill-tasting, to call this Expresso is criminal...","In my search for a decent full-bodied cup of K-coffee, I have read from just about every major coffee site/blog on earth, and tried just about every \\""bold\\"" K-Cup out there. I have come across a few gems (Emeril's Big Easy Bold, Tully's Italian Roast), and a few disappointments (Dark Magic, Fog Chaser).  None were as misleading, off-tasting, and generally as abysmal as this fraudulently-called Expresso.  For one thing, it's not full-bodied or strong in any way. It tastes watery, even at the 6OZ setting!  For another, it has a strange burnt off-taste finish that I found in a few French Roast K-Cups.  Sorry, I have nothing good to say about this one.<br />Timothy can call his coffee anything he desires.  I must assume SOMEBODY who works there has had a decent Expresso in their life.  If not, either fly to Milano, or change the name.  To call this K-Cup Expresso in ANY way is criminal, IMHO...  I would have given it zero stars if allowed...",2013-01-04,-0.7304,1
1907518,1907624,US,39126401,R22S385TDKLCAO,B00A8P8P0O,444881464,Hostess Twinkies - 10 Individually Wrapped Cakes - 13.5oz,Grocery,1.0,2.0,3.0,N,Y,spoiled rotten!,"I recieved this order today(JANUARY 2nd) at 1:52pm, and upon opening the box I found partially smashed twinkies. They didn't taste good, were falling apart, cold, wet, and some of them had mold. When I checked the expiration date, I noticed it was past the due date. I do not recommend this product to anybody!!!  Amazon has in the past fixed other order problems that i've had, but after they fix an issue, they have the audacity to request any bad review be taken down. I find this to be in bad taste!!. if one does not want any bad reviews, one should not provide a poor product, that does not at all live up to its advertising!  This review stays put, no matter what.",2013-01-02,-0.9644,1
1915582,1915688,US,28432702,R1OBUXGE8V9HKS,B005YP4KN4,892573740,Kirkland Signature Campbell's Tomato Basil Soup 8 Pack,Grocery,1.0,2.0,6.0,N,N,Makes me sick thinking about eating it,"I love soup, all varieties of it, but this stuff is so bad I can't believe it. I started eating it, and immediately I thought it tasted weird, but still edible. About halfway through the bowl, it dawned on me that it was the worst soup I have ever had. The taste seems to get worse the more of it you eat. If I dipped anything in the soup like grilled cheese for example, it would also become terrible. By the time I was eating the last couple bites I was literally choking on this stuff. If you think you want to buy this soup so you can taste it for yourself, then just come to my house and grab a can from me, then I can write it off on my taxes as a charitable donation, as long as you don't call the police and get me charged with assault.",2012-12-28,-0.9794,1
1915952,1916058,US,15827725,R1SB5Y367NDWO9,B001EPQSV0,352325429,"Salem Baking Company Original Cheddar Southern Classic Cheese Straws, Family Size, 9-Ounce Tins (Pack of 2)",Grocery,2.0,0.0,0.0,N,N,Made me sick,"I got the cheese straws in the cardboard package for Christmas, and I don't know what it was that made me sick but I ate them on two occasions and was sick on my stomach both times. They have a powdery taste, and do have a cheddar flavor so maybe it was the shortening or butter - or some spice, but I don't think I will buy any again. Disappointed because they look good in the photo.",2012-12-28,-0.7845,1
1916803,1916909,US,24157781,R3PP69RU7MA6ZK,B005K4Q37U,795563511,"Grove Square Cappuccino, Single Serve Cup for Keurig K-Cup Brewers",Grocery,1.0,0.0,1.0,N,Y,made me sick......!!!!!,Keurig should discontinue their partnership with Grove Square.  It tasted completely artificial.  No coffee taste at all.  It made me sick!!,2012-12-27,-0.7478,1
1920135,1920241,US,44971332,RFKBQSV785TZP,B004CH32SY,48693342,"Gimbals Scottie Dogs Licorice - Sugar Free - Black, 10 lbs",Grocery,1.0,0.0,0.0,N,Y,Made both people that tried these very sick.,"I ate some of these the first day I got them and I had major stomach issues all night. Thinking it must have been a fluke, I had a few pieces a couple days later and again I got sick. At this point I figured That it was just me. I gave some to a friend of mine who likes licorice, and I let him know at the time that I couldnt eat them cause they didnt agree with me. He ate a hand full and a couple hours later he called to let me know he was sick also. Not wanting anyone else to get sick, i threw almost the whole 10 lbs away.",2012-12-24,-0.4234,1
1928018,1928124,US,21375263,R105FN33SDEG7S,B004LWCARY,82023917,Amazing Grass Green Superfood,Grocery,5.0,0.0,0.0,N,Y,If you don't like getting sick!,I'm a teacher and I'm surrounded by sick kids and teachers.  I started drinking this stuff<br />six months ago along with agrisept l.  I haven't had a cold or any illness since taking it.<br />Every season change I was getting a cold or the flu before.<br /><br />It mixes best with room temperature water. I start my day with a glass and one more in the<br />evening. The taste is much better than the plain wheat grasses I have tried. I prefer a<br />holistic preventive approach to health. This fits the bill.,2012-12-17,-0.128,0
1929273,1929379,US,47059712,R3MLDIE3DS0IRR,B001VNKVPE,157494270,"Frontier Orange Peel Granules Certified Organic, 16 Ounce Bag",Grocery,1.0,7.0,10.0,N,Y,Smells rotten,"I got this item for the fresh and clean smell of citrus.  The moment I opened the bag, I smelled rot.  It doesn't appear to be rotten, but it smelled like something died in there.  There was no fresh citrus smell at all.  It gags me to think of it.  I am unable to return this item, so it's going directly to the outdoor trash bin.  It smells too bad to even put in the trash in my kitchen.  Something was definitely wrong and it's not returnable, so I recommend not taking a chance on this one.",2012-12-16,-0.6426,1
1929587,1929693,US,53021468,R1J3TXEA6BV0RB,B003VZ7W52,573873926,"Cheerios Honey Nut Cereal, 12.25-Ounce Boxes (Pack of 3)",Grocery,1.0,5.0,23.0,N,N,CAUTION: Cheerios/General Mills = GMO = poison,"Consuming Cheerios and other General Mills genetically modified laden cereals can be significantly hazardous to your health.  General Mills is lying to you; consuming Cheerios is not healthy, and they conveniently neglect tell you their cereals contain genetically modified organism (GMO) poison.<br /><br />General Mills desperately wants to conceal that their foods contain GMO, as they were a massive contributor to defeat California Prop 37, which would have required GMO food labeling.  If you don't yet know what genetically modified foods are and the health risks, you may want to do a bit of research, so you can make an informed decision about what you and your family ingest.  Don't expect protection from the FDA or any other government agency; they are infested with corporate executives multimillionaires working for their respective mega-corporations; not for the people.  GMOs have been banned in many countries, but have been welcomed with open arms in the Corporate States of America.  Note: getting your information from practitioners of crimes against humanity like General Mills, Monsanto, and their stooges, is not research nor science.  Many INDEPENDENT and scientific studies on GMO have been conducted, and are readily available.",2012-12-16,-0.1972,0
1938156,1938262,US,49045836,R3XYBEISP3MRU,B004745C4E,177978215,"Silk Unsweetened Aseptic, 32-ounces (Pack of6)",Grocery,1.0,2.0,6.0,N,N,GMO's are poison,Silks parent company contributed to the millions spent to defeat the simple label GMO prop 37  in California. They have betrayed the people and are now being Boycotted. Its a shame my family loved your products but your parent company betrayed the American people. Boycott Silk and all their products until they contribute to the Label campaigns in Vermont and Washington state to redeem themselves. No GMO's for my children. GMO's have been proven to cause organ failure and massive cancerous tumor growth. Most countries now Label them or have outright banned them.,2012-12-09,-0.9768,1
1938236,1938342,US,49045836,RIQN5NL009RYL,B004HK46D6,453648215,"Silk Chocolate Soymilk Natural, 8-Ounce Aseptic Cartons (Pack of 24)",Grocery,1.0,2.0,17.0,N,N,GMO's are poison,Silks parent company contributed to the millions spent to defeat the simple label GMO prop 37  in California. They have betrayed the people and are now being Boycotted. Its a shame my family loved your products but your parent company betrayed the American people. Boycott Silk and all their products until they contribute to the Label campaigns in Vermont and Washington state to redeem themselves. No GMO's for my children. GMO's have been proven to cause organ failure and massive cancerous tumor growth. Most countries now Label them or have outright banned them.,2012-12-09,-0.9768,1
1938420,1938526,US,49045836,R3G1OB86F4SOWT,B008BLFFAK,397579883,"Honey Nut Cheerios Cereal, 12.25 Ounce (Pack of 4)",Grocery,1.0,6.0,29.0,N,N,GMO's are poison,GMO's cause cancer and organ failure. Save your health and your families. Cheerios is owned by General Mills who has paid out more then a million dollars in propaganda television ads to lead people to vote against GMO Labeling. If they aren't bad for us why don't they want us to know they are in our food?,2012-12-09,-0.5956,1
1938595,1938701,US,49045836,R1U66IQFGAFPVK,B004T36M9W,354739,Santa Cruz Organic Juice Drink Boxes Tropical -- 3 Boxes,Grocery,1.0,1.0,1.0,N,N,GMO's are poison,Unfortunately this companies parent company contributed to the millions spent to defeat the simple label GMO prop 37  in California. They have betrayed the people and are now being Boycotted. Its a shame my family loved your products but your parent company betrayed the American people. Boycott them and all their products until they contribute to the Label campaigns in Vermont and Washington state to redeem themselves. No GMO's for my children. GMO's have been proven to cause organ failure and massive cancerous tumor growth. Most countries now Label them or have outright banned them.,2012-12-09,-0.9784,1
1939458,1939564,US,33936593,R128T972MRZ95C,B00A9AZQR8,963574859,Trader Joe's Dark Chocolate Covered Peppermint Joe-Joe's Cookies 9.4 OZ,Grocery,5.0,8.0,13.0,N,Y,Cookies are great the price was rotten.,I was a complete idiot for paying $19.95 for one little box of cookies.  I love those cookies but from now on I will just go to Trader Joe's to get them and pay $3.79.  Who ever said a fool is born every minute was right.  Don't plan to ever buy from that vendor again.,2012-12-08,-0.6124,0
1943548,1943654,US,50537989,RGTGOXODOTUYZ,B002138JJI,63760107,Lucy's Cookies,Grocery,1.0,0.0,5.0,N,N,Made me sick :(,These tasted great but I got sick after eating them. When I looked into it turns out oats are not safe for all people with celiac disease and these cookies contain oats. They are listed as gluten free oats but apparently some percentage of celiacs react to oat avenin as if it were gluten. Wish Lucy's would have put that warning on the label. :(,2012-12-04,-0.6071,1
1958919,1959025,US,51640210,R32QJR4BD5UV7Z,B006KHR9MO,927426505,"Fontana Sauce, 63 fl oz",Grocery,1.0,1.0,4.0,N,Y,made me ill,I kept getting sick and thinking it was coffee that was the cause but it was this container with a green slime around the pump on the inside.  It eventually sent me to the emergency room.,2012-11-15,-0.6757,1
1963273,1963379,US,52685000,R3DZF9MC22VPTX,B007KOXRYU,491476825,Tea Forte BULK PACK Lemon Sorbetti Green Tea,Grocery,1.0,2.0,2.0,N,N,made me sick twice!,I drank some of this tea a month ago and within hours had a terrible stomachache and slept the entire next day.  I am a person who NEVER gets sick having missed only one day of sickness due to illness in 23 years as a teacher.  Then a few days ago I tried it again and the same thing happened.  I guess I won't try it again!,2012-11-08,-0.6798,1
1963662,1963768,US,48469054,REFSA17WMAGIM,B002DHOVPS,230093011,"Corn Pops Cereal, 12.5-Ounce Packages (Pack of 4)",Grocery,1.0,19.0,31.0,N,N,dangerous GMO ingredients,"If you read the label on Kellogg's Corn Pops, you will see that it contains corn, sugar, soy & cottonseed. According to the information Kellogg gave me when I called, they are using genetically modified corn, soy, sugar from sugar beet and cottonseed oil. These GMOs have not been tested long enough to prove they are safe and the first long term, independent, peer reviewed study on the GMO corn found it is linked to mammary tumors, organ damage and premature death in lab rats. Kellogg's refuses to label these GMOs because they don't want you to know. The stuff is sprayed with RoundUP and the corn & cottonseed are actually EPA Registered pesticides. My family thinks Corn Pops taste like chemicals and it is not surprising when you know what the ingredients are. Kellogg's Corn Pops gave us stomach problems. We are very sensitive to these chemicals and we have stopped buying all Kellogg's products.",2012-11-07,-0.8093,1
1965548,1965654,US,10068035,R1VQA7B63LZU24,B0048KFVMU,552284788,Reed'S Ginger Beer Extra Ginger Brew ( 6x4/12 OZ),Grocery,4.0,6.0,8.0,N,N,When you are sick this might be the cure.,I dont drink soda so this reeds ginger beer tends to be a bit sugary for me. Besides that the ginger beer did its job. I grabbed this product at the grocery store when i had food poisoning and couldn't hold anything down. As soon as I put a bottle of this on ice and took a few drinks it worked almost instantly. This stuff is magic at least for stomach illness. For a mixer or anything like that I'm not sure cause i only used it to get over a severe stomach ache.,2012-11-04,-0.8796,0
1966065,1966171,US,41427532,R3Q36OR69QAXOF,B000FDKUSO,546273205,Suzie's Thin Cakes,Grocery,1.0,2.0,4.0,N,Y,these are poison.,"consumer reports found extremely high levels of inorganic arsenic in these rice cakes.not good at all.they are sold in health food stores and consitered \\""organic\\"" which is wickedly ironic and misleading.i think they should refund my money and pay damages for what i ate.",2012-11-03,-0.6124,1
